SKU,Date,Quantity,Expiration.Date
10343543,2016-12-07,760,2018-05-10
10343544,2016-12-07,0.875,2018-02-23
10343544,2016-12-07,1,2018-03-06
10343544,2016-12-07,1,2018-03-20
10343544,2016-12-07,2,2018-04-12
10343544,2016-12-07,596,2018-04-19
10343544,2016-12-07,801,2018-04-20
10343544,2016-12-07,397,2018-05-15
10343544,2016-12-07,1205,2018-05-16
10351199,2016-12-07,6,2018-01-16
10351199,2016-12-07,2,2018-03-14
10351200,2016-12-07,2,2017-09-09
10351200,2016-12-07,4,2018-01-17
10351200,2016-12-07,2,2018-02-28
10354033,2016-12-07,4,2018-02-25
10354033,2016-12-07,10,2018-04-24
10354037,2016-12-07,9,2018-02-24
10354037,2016-12-07,2,2018-04-26
10367045,2016-12-07,62,2017-10-19
10367045,2016-12-07,1121,2017-10-29
10367045,2016-12-07,842,2017-11-04
10367045,2016-12-07,851,2017-11-05
10367045,2016-12-07,827,2017-11-14
10367045,2016-12-07,427,2017-11-15
10367045,2016-12-07,420,2017-11-16
10367045,2016-12-07,844,2017-11-17
10369151,2016-12-07,138,2017-05-01
112991,2016-12-09,1,2016-06-07
112991,2016-12-09,2915,2017-06-07
112991,2016-12-09,3232,2017-06-15
112991,2016-12-09,3365,2017-06-20
114511,2016-12-09,0.583333333333333,2017-06-08
114511,2016-12-09,2086,2017-06-16
114511,2016-12-09,935,2017-07-01
114511,2016-12-09,265,2017-07-02
114511,2016-12-09,2125,2017-07-07
1053009,2016-12-09,1,2017-12-22
1053009,2016-12-09,436,2018-02-14
1053010,2016-12-09,408,2017-12-28
1053010,2016-12-09,165,2018-02-14
1053011,2016-12-09,1,2017-10-30
1053011,2016-12-09,1,2017-12-13
1053011,2016-12-09,520,2018-02-14
1057371,2016-12-09,589,2019-07-25
1057371,2016-12-09,1842,2019-08-18
1062473,2016-12-09,414,2017-06-08
1062473,2016-12-09,2856,2017-07-15
1062474,2016-12-09,524,2017-06-06
1062474,2016-12-09,2970,2017-07-16
1063485,2016-12-09,1.83333333333333,2018-04-25
1063485,2016-12-09,696,2018-05-21
1063485,2016-12-09,1092.875,2018-05-22
1063486,2016-12-09,26,2018-04-27
1063486,2016-12-09,579,2018-05-11
1063486,2016-12-09,863.583333333333,2018-05-22
1063488,2016-12-09,1,2018-02-27
1063488,2016-12-09,1152.25,2018-05-21
1063491,2016-12-09,501,2018-05-11
1063491,2016-12-09,612.625,2018-05-22
1063581,2016-12-09,10.075,2017-08-23
1063581,2016-12-09,192.925,2018-01-26
1063581,2016-12-09,497.8625,2018-01-29
1063582,2016-12-09,307,2018-01-22
1063582,2016-12-09,317.175,2018-01-24
1063645,2016-12-09,11,2018-04-22
1063647,2016-12-09,4,2017-06-13
1063647,2016-12-09,21,2018-03-15
1064002,2016-12-09,648,2018-04-26
1064003,2016-12-09,26,2018-03-22
1064003,2016-12-09,423,2018-04-26
1064023,2016-12-09,0.925,2017-09-05
1064023,2016-12-09,279.675,2018-01-26
1064935,2016-12-09,1,2017-10-22
1064935,2016-12-09,389,2018-02-28
1064936,2016-12-09,1,2018-02-06
1064936,2016-12-09,288,2018-05-10
1064936,2016-12-09,1138,2018-05-11
1064975,2016-12-09,1,2018-02-13
1064975,2016-12-09,1,2018-02-15
1064975,2016-12-09,1,2018-03-07
1064975,2016-12-09,2,2018-04-09
1064975,2016-12-09,156,2018-04-10
1064975,2016-12-09,689,2018-04-20
1064975,2016-12-09,1596,2018-05-06
1064975,2016-12-09,1252,2018-05-07
1064975,2016-12-09,248,2018-05-08
1064975,2016-12-09,793,2018-05-23
1064975,2016-12-09,1208,2018-05-24
1064975,2016-12-09,262,2018-05-25
1064984,2016-12-09,423,2018-05-14
1064984,2016-12-09,1328,2018-05-15
1064984,2016-12-09,615.583333333333,2018-05-26
1064986,2016-12-09,127,2018-04-04
1064986,2016-12-09,787,2018-04-05
1064986,2016-12-09,782,2018-05-08
1064986,2016-12-09,294,2018-05-09
1065037,2016-12-09,336,2019-08-05
1065037,2016-12-09,617,2019-08-10
1065201,2016-12-09,265,2018-04-24
1065201,2016-12-09,885.833333333333,2018-05-22
1065202,2016-12-09,363,2018-05-11
1065202,2016-12-09,683,2018-05-12
1065315,2016-12-09,1,2018-02-10
1065315,2016-12-09,1,2018-02-12
1065315,2016-12-09,1,2018-03-08
1065315,2016-12-09,1,2018-03-21
1065315,2016-12-09,1,2018-03-22
1065315,2016-12-09,5,2018-03-28
1065315,2016-12-09,1,2018-04-11
1065315,2016-12-09,803,2018-05-17
1065315,2016-12-09,1047,2018-05-18
1065315,2016-12-09,723,2018-05-25
1065315,2016-12-09,1452,2018-05-26
1065316,2016-12-09,870,2018-05-06
1065316,2016-12-09,670,2018-05-07
1065316,2016-12-09,1127,2018-05-08
1065316,2016-12-09,2891.75,2018-05-18
1065316,2016-12-09,880,2018-05-23
1065316,2016-12-09,445,2018-05-24
1065316,2016-12-09,892,2018-05-25
1065317,2016-12-09,1,2018-02-04
1065317,2016-12-09,37,2018-03-12
1065317,2016-12-09,349,2018-04-06
1065317,2016-12-09,275,2018-04-07
1065317,2016-12-09,1083,2018-05-10
1065318,2016-12-09,159,2018-04-05
1065318,2016-12-09,1058,2018-05-08
1065318,2016-12-09,1740,2018-05-09
10332315,2016-12-09,1,2017-04-20
10333759,2016-12-09,3,2017-06-08
10333759,2016-12-09,3,2017-06-09
10333759,2016-12-09,988,2017-06-16
10341116,2016-12-09,612,2018-05-04
10341116,2016-12-09,1182,2018-05-20
10341311,2016-12-09,885.53125,2018-02-20
10341429,2016-12-09,244,2018-05-03
10341429,2016-12-09,314,2018-05-19
10341429,2016-12-09,953,2018-05-20
10341430,2016-12-09,1948.58333333333,2018-05-19
10343543,2016-12-09,1,2018-02-06
10343543,2016-12-09,1,2018-03-13
10343543,2016-12-09,2,2018-04-05
10343543,2016-12-09,21,2018-04-28
10343543,2016-12-09,806,2018-05-09
10343543,2016-12-09,760,2018-05-10
10343544,2016-12-09,0.875,2018-02-23
10343544,2016-12-09,1,2018-03-06
10343544,2016-12-09,1,2018-03-20
10343544,2016-12-09,2,2018-04-12
10343544,2016-12-09,446,2018-04-19
10343544,2016-12-09,801,2018-04-20
10343544,2016-12-09,397,2018-05-15
10343544,2016-12-09,1205,2018-05-16
10351199,2016-12-09,6,2018-01-16
10351199,2016-12-09,2,2018-03-14
10351200,2016-12-09,2,2017-09-09
10351200,2016-12-09,4,2018-01-17
10351200,2016-12-09,2,2018-02-28
10354033,2016-12-09,4,2018-02-25
10354033,2016-12-09,10,2018-04-24
10354037,2016-12-09,9,2018-02-24
10354037,2016-12-09,2,2018-04-26
10367045,2016-12-09,6,2017-10-12
10367045,2016-12-09,1054,2017-10-29
10367045,2016-12-09,842,2017-11-04
10367045,2016-12-09,851,2017-11-05
10367045,2016-12-09,827,2017-11-14
10367045,2016-12-09,427,2017-11-15
10367045,2016-12-09,420,2017-11-16
10367045,2016-12-09,844,2017-11-17
10367045,2016-12-09,405,2017-11-26
10367045,2016-12-09,403,2017-11-27
10369150,2016-12-09,171,2017-06-08
10369151,2016-12-09,87,2017-05-01
112991,2016-12-10,2513,2017-06-07
112991,2016-12-10,1,2017-06-08
112991,2016-12-10,3232,2017-06-15
112991,2016-12-10,3365,2017-06-20
114511,2016-12-10,0.583333333333333,2017-06-08
114511,2016-12-10,1056,2017-06-16
114511,2016-12-10,935,2017-07-01
114511,2016-12-10,265,2017-07-02
114511,2016-12-10,3825,2017-07-07
1053009,2016-12-10,409,2018-02-14
1053010,2016-12-10,369,2017-12-28
1053010,2016-12-10,165,2018-02-14
1053011,2016-12-10,1,2017-10-30
1053011,2016-12-10,1,2017-12-13
1053011,2016-12-10,411,2018-02-14
1057371,2016-12-10,542,2019-07-25
1057371,2016-12-10,1842,2019-08-18
1062473,2016-12-10,1,2017-05-03
1062473,2016-12-10,312,2017-06-08
1062473,2016-12-10,2856,2017-07-15
1062474,2016-12-10,433,2017-06-06
1062474,2016-12-10,2970,2017-07-16
1063485,2016-12-10,1.83333333333333,2018-04-25
1063485,2016-12-10,658,2018-05-21
1063485,2016-12-10,1092.875,2018-05-22
1063486,2016-12-10,564,2018-05-11
1063486,2016-12-10,863.583333333333,2018-05-22
1063488,2016-12-10,1,2018-02-27
1063488,2016-12-10,1103.25,2018-05-21
1063491,2016-12-10,429,2018-05-11
1063491,2016-12-10,612.625,2018-05-22
1063581,2016-12-10,10.075,2017-08-23
1063581,2016-12-10,192.925,2018-01-26
1063581,2016-12-10,497.8625,2018-01-29
1063582,2016-12-10,307,2018-01-22
1063582,2016-12-10,317.175,2018-01-24
1063645,2016-12-10,9,2018-04-22
1063647,2016-12-10,4,2017-06-13
1063647,2016-12-10,21,2018-03-15
1064002,2016-12-10,625,2018-04-26
1064003,2016-12-10,13,2018-03-22
1064003,2016-12-10,423,2018-04-26
1064023,2016-12-10,0.925,2017-09-05
1064023,2016-12-10,279.675,2018-01-26
1064935,2016-12-10,1,2017-10-22
1064935,2016-12-10,361,2018-02-28
1064936,2016-12-10,1,2018-02-06
1064936,2016-12-10,191,2018-05-10
1064936,2016-12-10,1138,2018-05-11
1064975,2016-12-10,1,2018-02-13
1064975,2016-12-10,1,2018-02-15
1064975,2016-12-10,1,2018-03-07
1064975,2016-12-10,2,2018-04-09
1064975,2016-12-10,156,2018-04-10
1064975,2016-12-10,392,2018-04-20
1064975,2016-12-10,1596,2018-05-06
1064975,2016-12-10,1252,2018-05-07
1064975,2016-12-10,248,2018-05-08
1064975,2016-12-10,793,2018-05-23
1064975,2016-12-10,1208,2018-05-24
1064975,2016-12-10,262.75,2018-05-25
1064984,2016-12-10,87,2018-05-14
1064984,2016-12-10,1328,2018-05-15
1064984,2016-12-10,615.583333333333,2018-05-26
1064984,2016-12-10,1123,2018-05-27
1064984,2016-12-10,514,2018-06-01
1064984,2016-12-10,977,2018-06-04
1064986,2016-12-10,762,2018-04-05
1064986,2016-12-10,782,2018-05-08
1064986,2016-12-10,294,2018-05-09
1065037,2016-12-10,324,2019-08-05
1065037,2016-12-10,592,2019-08-10
1065201,2016-12-10,212,2018-04-24
1065201,2016-12-10,885.833333333333,2018-05-22
1065202,2016-12-10,306,2018-05-11
1065202,2016-12-10,683,2018-05-12
1065315,2016-12-10,1,2018-02-10
1065315,2016-12-10,1,2018-02-12
1065315,2016-12-10,1,2018-03-08
1065315,2016-12-10,1,2018-03-21
1065315,2016-12-10,1,2018-03-22
1065315,2016-12-10,5,2018-03-28
1065315,2016-12-10,1,2018-04-11
1065315,2016-12-10,565,2018-05-17
1065315,2016-12-10,1047,2018-05-18
1065315,2016-12-10,723,2018-05-25
1065315,2016-12-10,1452.75,2018-05-26
1065316,2016-12-10,567,2018-05-06
1065316,2016-12-10,670,2018-05-07
1065316,2016-12-10,1127,2018-05-08
1065316,2016-12-10,2891.75,2018-05-18
1065316,2016-12-10,880,2018-05-23
1065316,2016-12-10,445,2018-05-24
1065316,2016-12-10,892,2018-05-25
1065317,2016-12-10,1,2018-02-04
1065317,2016-12-10,37,2018-03-12
1065317,2016-12-10,287,2018-04-06
1065317,2016-12-10,275,2018-04-07
1065317,2016-12-10,1083,2018-05-10
1065318,2016-12-10,69,2018-04-05
1065318,2016-12-10,1058,2018-05-08
1065318,2016-12-10,1740,2018-05-09
10332315,2016-12-10,1,2017-04-20
10333759,2016-12-10,3,2017-06-08
10333759,2016-12-10,3,2017-06-09
10333759,2016-12-10,1156,2017-06-16
10341116,2016-12-10,512,2018-05-04
10341116,2016-12-10,1182,2018-05-20
10341311,2016-12-10,841.53125,2018-02-20
10341429,2016-12-10,91,2018-05-03
10341429,2016-12-10,314,2018-05-19
10341429,2016-12-10,953,2018-05-20
10341430,2016-12-10,1782.58333333333,2018-05-19
10343543,2016-12-10,1,2018-02-06
10343543,2016-12-10,1,2018-03-13
10343543,2016-12-10,2,2018-04-05
10343543,2016-12-10,21,2018-04-28
10343543,2016-12-10,806,2018-05-09
10343543,2016-12-10,760,2018-05-10
10343544,2016-12-10,0.875,2018-02-23
10343544,2016-12-10,1,2018-03-06
10343544,2016-12-10,1,2018-03-20
10343544,2016-12-10,2,2018-04-12
10343544,2016-12-10,446,2018-04-19
10343544,2016-12-10,801,2018-04-20
10343544,2016-12-10,397,2018-05-15
10343544,2016-12-10,1205,2018-05-16
10343544,2016-12-10,1333,2018-06-01
10343544,2016-12-10,799,2018-06-02
10343544,2016-12-10,1063.70833333333,2018-06-03
10351199,2016-12-10,6,2018-01-16
10351199,2016-12-10,2,2018-03-14
10351200,2016-12-10,2,2017-09-09
10351200,2016-12-10,4,2018-01-17
10351200,2016-12-10,2,2018-02-28
10354033,2016-12-10,10,2018-04-24
10354037,2016-12-10,9,2018-02-24
10354037,2016-12-10,2,2018-04-26
10367045,2016-12-10,6,2017-10-12
10367045,2016-12-10,1053,2017-10-29
10367045,2016-12-10,842,2017-11-04
10367045,2016-12-10,851,2017-11-05
10367045,2016-12-10,827,2017-11-14
10367045,2016-12-10,427,2017-11-15
10367045,2016-12-10,420,2017-11-16
10367045,2016-12-10,844,2017-11-17
10367045,2016-12-10,405,2017-11-26
10367045,2016-12-10,844,2017-11-27
10367045,2016-12-10,1705,2017-12-02
10369150,2016-12-10,222,2017-06-08
10369151,2016-12-10,87,2017-05-01
10369151,2016-12-10,51,2017-06-06
112991,2016-12-12,2429,2017-06-07
112991,2016-12-12,1,2017-06-08
112991,2016-12-12,3232,2017-06-15
112991,2016-12-12,3365,2017-06-20
114511,2016-12-12,0.583333333333333,2017-06-08
114511,2016-12-12,1056,2017-06-16
114511,2016-12-12,935,2017-07-01
114511,2016-12-12,265,2017-07-02
114511,2016-12-12,4529,2017-07-07
114511,2016-12-12,935,2017-07-08
1053009,2016-12-12,395,2018-02-14
1053010,2016-12-12,352,2017-12-28
1053010,2016-12-12,165,2018-02-14
1053011,2016-12-12,1,2017-10-30
1053011,2016-12-12,1,2017-12-13
1053011,2016-12-12,381,2018-02-14
1057371,2016-12-12,529,2019-07-25
1057371,2016-12-12,1842,2019-08-18
1062473,2016-12-12,283,2017-06-08
1062473,2016-12-12,2856,2017-07-15
1062474,2016-12-12,410,2017-06-06
1062474,2016-12-12,2970,2017-07-16
1063485,2016-12-12,0.833333333333333,2018-04-25
1063485,2016-12-12,637,2018-05-21
1063485,2016-12-12,1092.875,2018-05-22
1063486,2016-12-12,540,2018-05-11
1063486,2016-12-12,863.583333333333,2018-05-22
1063488,2016-12-12,1,2018-02-27
1063488,2016-12-12,1090.25,2018-05-21
1063491,2016-12-12,404,2018-05-11
1063491,2016-12-12,612.625,2018-05-22
1063581,2016-12-12,10.075,2017-08-23
1063581,2016-12-12,192.925,2018-01-26
1063581,2016-12-12,497.8625,2018-01-29
1063582,2016-12-12,307,2018-01-22
1063582,2016-12-12,317.175,2018-01-24
1063645,2016-12-12,9,2018-04-22
1063647,2016-12-12,4,2017-06-13
1063647,2016-12-12,21,2018-03-15
1064002,2016-12-12,617,2018-04-26
1064003,2016-12-12,6,2018-03-22
1064003,2016-12-12,423,2018-04-26
1064023,2016-12-12,0.925,2017-09-05
1064023,2016-12-12,279.675,2018-01-26
1064935,2016-12-12,1,2017-10-22
1064935,2016-12-12,347,2018-02-28
1064936,2016-12-12,1,2018-02-06
1064936,2016-12-12,156,2018-05-10
1064936,2016-12-12,1138,2018-05-11
1064975,2016-12-12,1,2018-02-13
1064975,2016-12-12,1,2018-02-15
1064975,2016-12-12,1,2018-03-07
1064975,2016-12-12,2,2018-04-09
1064975,2016-12-12,156,2018-04-10
1064975,2016-12-12,286,2018-04-20
1064975,2016-12-12,1596,2018-05-06
1064975,2016-12-12,1252,2018-05-07
1064975,2016-12-12,248,2018-05-08
1064975,2016-12-12,793,2018-05-23
1064975,2016-12-12,1208,2018-05-24
1064975,2016-12-12,262.75,2018-05-25
1064975,2016-12-12,350,2018-06-06
1064984,2016-12-12,1284,2018-05-15
1064984,2016-12-12,615.583333333333,2018-05-26
1064984,2016-12-12,1123,2018-05-27
1064984,2016-12-12,514,2018-06-01
1064984,2016-12-12,1022,2018-06-04
1064984,2016-12-12,1025,2018-06-05
1064984,2016-12-12,162,2018-06-06
1064986,2016-12-12,700,2018-04-05
1064986,2016-12-12,782,2018-05-08
1064986,2016-12-12,294,2018-05-09
1065037,2016-12-12,314,2019-08-05
1065037,2016-12-12,588,2019-08-10
1065201,2016-12-12,200,2018-04-24
1065201,2016-12-12,885.833333333333,2018-05-22
1065202,2016-12-12,283,2018-05-11
1065202,2016-12-12,683,2018-05-12
1065315,2016-12-12,1,2018-02-10
1065315,2016-12-12,1,2018-02-12
1065315,2016-12-12,1,2018-03-08
1065315,2016-12-12,1,2018-03-21
1065315,2016-12-12,1,2018-03-22
1065315,2016-12-12,5,2018-03-28
1065315,2016-12-12,1,2018-04-11
1065315,2016-12-12,490,2018-05-17
1065315,2016-12-12,1047,2018-05-18
1065315,2016-12-12,723,2018-05-25
1065315,2016-12-12,1452.75,2018-05-26
1065316,2016-12-12,419,2018-05-06
1065316,2016-12-12,670,2018-05-07
1065316,2016-12-12,1127,2018-05-08
1065316,2016-12-12,2891.75,2018-05-18
1065316,2016-12-12,880,2018-05-23
1065316,2016-12-12,445,2018-05-24
1065316,2016-12-12,892,2018-05-25
1065317,2016-12-12,1,2018-02-04
1065317,2016-12-12,37,2018-03-12
1065317,2016-12-12,278,2018-04-06
1065317,2016-12-12,275,2018-04-07
1065317,2016-12-12,1083,2018-05-10
1065318,2016-12-12,22,2018-04-05
1065318,2016-12-12,1058,2018-05-08
1065318,2016-12-12,1740,2018-05-09
10332315,2016-12-12,1,2017-04-20
10333759,2016-12-12,870,2017-06-16
10341116,2016-12-12,454,2018-05-04
10341116,2016-12-12,1182,2018-05-20
10341311,2016-12-12,806.53125,2018-02-20
10341429,2016-12-12,15,2018-05-03
10341429,2016-12-12,314,2018-05-19
10341429,2016-12-12,953,2018-05-20
10341430,2016-12-12,1740.58333333333,2018-05-19
10343543,2016-12-12,1,2018-02-06
10343543,2016-12-12,1,2018-03-13
10343543,2016-12-12,2,2018-04-05
10343543,2016-12-12,21,2018-04-28
10343543,2016-12-12,806,2018-05-09
10343543,2016-12-12,760,2018-05-10
10343544,2016-12-12,0.875,2018-02-23
10343544,2016-12-12,1,2018-03-06
10343544,2016-12-12,1,2018-03-20
10343544,2016-12-12,2,2018-04-12
10343544,2016-12-12,446,2018-04-19
10343544,2016-12-12,801,2018-04-20
10343544,2016-12-12,397,2018-05-15
10343544,2016-12-12,1205,2018-05-16
10343544,2016-12-12,1333,2018-06-01
10343544,2016-12-12,799,2018-06-02
10343544,2016-12-12,1063.70833333333,2018-06-03
10351199,2016-12-12,6,2018-01-16
10351199,2016-12-12,2,2018-03-14
10351200,2016-12-12,2,2017-09-09
10351200,2016-12-12,4,2018-01-17
10351200,2016-12-12,2,2018-02-28
10354033,2016-12-12,10,2018-04-24
10354037,2016-12-12,9,2018-02-24
10354037,2016-12-12,2,2018-04-26
10367045,2016-12-12,6,2017-10-12
10367045,2016-12-12,1053,2017-10-29
10367045,2016-12-12,842,2017-11-04
10367045,2016-12-12,851,2017-11-05
10367045,2016-12-12,827,2017-11-14
10367045,2016-12-12,427,2017-11-15
10367045,2016-12-12,420,2017-11-16
10367045,2016-12-12,844,2017-11-17
10367045,2016-12-12,405,2017-11-26
10367045,2016-12-12,844,2017-11-27
10367045,2016-12-12,1705,2017-12-02
10367045,2016-12-12,844,2017-12-03
10367045,2016-12-12,429,2017-12-04
10367045,2016-12-12,844,2017-12-05
10369150,2016-12-12,222,2017-06-08
10369151,2016-12-12,138,2017-05-01
112991,2016-12-13,2346,2017-06-07
112991,2016-12-13,1,2017-06-08
112991,2016-12-13,3232,2017-06-15
112991,2016-12-13,3365,2017-06-20
114511,2016-12-13,1056,2017-06-16
114511,2016-12-13,850,2017-06-30
114511,2016-12-13,3403,2017-07-01
114511,2016-12-13,265,2017-07-02
114511,2016-12-13,6192,2017-07-07
114511,2016-12-13,935,2017-07-08
1053009,2016-12-13,394,2018-02-14
1053010,2016-12-13,348,2017-12-28
1053010,2016-12-13,165,2018-02-14
1053011,2016-12-13,1,2017-10-30
1053011,2016-12-13,1,2017-12-13
1053011,2016-12-13,375,2018-02-14
1057371,2016-12-13,527,2019-07-25
1057371,2016-12-13,1840,2019-08-18
1062473,2016-12-13,226,2017-06-08
1062473,2016-12-13,2856,2017-07-15
1062474,2016-12-13,373,2017-06-06
1062474,2016-12-13,2970,2017-07-16
1063485,2016-12-13,2,2018-04-25
1063485,2016-12-13,630,2018-05-21
1063485,2016-12-13,1092,2018-05-22
1063486,2016-12-13,2,2018-04-27
1063486,2016-12-13,536,2018-05-11
1063486,2016-12-13,863,2018-05-22
1063488,2016-12-13,1,2018-02-27
1063488,2016-12-13,958,2018-05-21
1063491,2016-12-13,2,2018-04-26
1063491,2016-12-13,276,2018-05-11
1063491,2016-12-13,612,2018-05-22
1063581,2016-12-13,10.075,2017-08-23
1063581,2016-12-13,192.925,2018-01-26
1063581,2016-12-13,497.8625,2018-01-29
1063582,2016-12-13,307,2018-01-22
1063582,2016-12-13,317.175,2018-01-24
1063645,2016-12-13,9,2018-04-22
1063647,2016-12-13,4,2017-06-13
1063647,2016-12-13,21,2018-03-15
1064002,2016-12-13,616,2018-04-26
1064003,2016-12-13,6,2018-03-22
1064003,2016-12-13,423,2018-04-26
1064023,2016-12-13,0.925,2017-09-05
1064023,2016-12-13,279.675,2018-01-26
1064935,2016-12-13,1,2017-10-22
1064935,2016-12-13,346,2018-02-28
1064936,2016-12-13,1,2018-02-06
1064936,2016-12-13,153,2018-05-10
1064936,2016-12-13,1138,2018-05-11
1064975,2016-12-13,1,2018-02-13
1064975,2016-12-13,1,2018-02-15
1064975,2016-12-13,1,2018-03-07
1064975,2016-12-13,2,2018-04-09
1064975,2016-12-13,48,2018-04-20
1064975,2016-12-13,1518,2018-05-06
1064975,2016-12-13,1252,2018-05-07
1064975,2016-12-13,248,2018-05-08
1064975,2016-12-13,793,2018-05-23
1064975,2016-12-13,1208,2018-05-24
1064975,2016-12-13,262,2018-05-25
1064975,2016-12-13,1328,2018-06-06
1064975,2016-12-13,934,2018-06-07
1064984,2016-12-13,1152,2018-05-15
1064984,2016-12-13,615,2018-05-26
1064984,2016-12-13,1123,2018-05-27
1064984,2016-12-13,514,2018-06-01
1064984,2016-12-13,1022,2018-06-04
1064984,2016-12-13,1025,2018-06-05
1064984,2016-12-13,206,2018-06-06
1064986,2016-12-13,651,2018-04-05
1064986,2016-12-13,782,2018-05-08
1064986,2016-12-13,294,2018-05-09
1065037,2016-12-13,313,2019-08-05
1065037,2016-12-13,588,2019-08-10
1065201,2016-12-13,194,2018-04-24
1065201,2016-12-13,885,2018-05-22
1065202,2016-12-13,277,2018-05-11
1065202,2016-12-13,683,2018-05-12
1065315,2016-12-13,1,2018-02-10
1065315,2016-12-13,1,2018-02-12
1065315,2016-12-13,1,2018-03-08
1065315,2016-12-13,1,2018-03-21
1065315,2016-12-13,1,2018-03-22
1065315,2016-12-13,5,2018-03-28
1065315,2016-12-13,1,2018-04-11
1065315,2016-12-13,152,2018-05-17
1065315,2016-12-13,1047,2018-05-18
1065315,2016-12-13,723,2018-05-25
1065315,2016-12-13,1452,2018-05-26
1065316,2016-12-13,191,2018-05-06
1065316,2016-12-13,670,2018-05-07
1065316,2016-12-13,1127,2018-05-08
1065316,2016-12-13,2891,2018-05-18
1065316,2016-12-13,880,2018-05-23
1065316,2016-12-13,445,2018-05-24
1065316,2016-12-13,892,2018-05-25
1065317,2016-12-13,1,2018-02-04
1065317,2016-12-13,37,2018-03-12
1065317,2016-12-13,274,2018-04-06
1065317,2016-12-13,275,2018-04-07
1065317,2016-12-13,1083,2018-05-10
1065318,2016-12-13,15,2018-04-05
1065318,2016-12-13,1058,2018-05-08
1065318,2016-12-13,1740,2018-05-09
10332315,2016-12-13,1,2017-04-20
10333759,2016-12-13,383,2017-06-16
10341116,2016-12-13,448,2018-05-04
10341116,2016-12-13,1182,2018-05-20
10341311,2016-12-13,803,2018-02-20
10341429,2016-12-13,3,2018-05-03
10341429,2016-12-13,314,2018-05-19
10341429,2016-12-13,953,2018-05-20
10341430,2016-12-13,1449,2018-05-19
10343543,2016-12-13,1,2018-02-06
10343543,2016-12-13,1,2018-03-13
10343543,2016-12-13,2,2018-04-05
10343543,2016-12-13,21,2018-04-28
10343543,2016-12-13,806,2018-05-09
10343543,2016-12-13,760,2018-05-10
10343544,2016-12-13,0.875,2018-02-23
10343544,2016-12-13,1,2018-03-06
10343544,2016-12-13,1,2018-03-20
10343544,2016-12-13,2,2018-04-12
10343544,2016-12-13,446,2018-04-19
10343544,2016-12-13,801,2018-04-20
10343544,2016-12-13,397,2018-05-15
10343544,2016-12-13,1205,2018-05-16
10343544,2016-12-13,1333,2018-06-01
10343544,2016-12-13,799,2018-06-02
10343544,2016-12-13,1063,2018-06-03
10351199,2016-12-13,6,2018-01-16
10351199,2016-12-13,2,2018-03-14
10351200,2016-12-13,2,2017-09-09
10351200,2016-12-13,4,2018-01-17
10351200,2016-12-13,2,2018-02-28
10354033,2016-12-13,10,2018-04-24
10354037,2016-12-13,9,2018-02-24
10354037,2016-12-13,2,2018-04-26
